1,"But in the last few months, borrowers have had a new concern: How to position themselves to get the benefit of a sharp fall in rates between the commitment and closing dates."
1,"The nation's economic recovery has lasted longer than a typical expansion, and America's corporate leaders see nothing to stop it from continuing through next year. To the leaders of Fortune 500 companies, who wrapped up three days of discussion today, the Federal Reserve under Chairman Alan Greenspan has achieved a rare feat. It has brought the economy in for a soft landing -- in which growth is slowed enough to keep inflation under control without dumping the country into a recession. This means the four-year-old economic recovery can keep cruising along.The Business Council also said the long-term outlook for the economy could be improved even further if Congress cuts federal spending but avoids the temptation to put the reductions into tax cuts that could add to the federal deficit.The executives seemed confident as they listed the evidence that suggests continued good times are ahead.""A large majority of members thought monetary policy over the past year has been just about right,"" said Richard Rosenberg, who runs BankAmerica Corp."
0,"IT seemed appropriate, five years ago at this time, when the glow of the Soaring Sixties was diminishing and a new decade was starting with the United States in the midst of its worst inflation in 19 years, to recall the words of Thomas Paine: ""These are the times that try men's souls."
0,"Indeed, read another way, the Gallup findings disclose that 43 percent of us are something less than highly satisfied"" with the way things are. Among them are 59 percent of all blacks, 52 percent of young people aged 18 to 29 the only groups with dissatisfied majoritiesand 46 percent of blue-collar workers. But the last figure is down from 69 percent in 1974."
1,"""Despite all the turmoil we see on the news and in the markets, Citi delivers,"" he told analysts and investors in a conference call after the bank reported a 4 percent gain in second-quarter earnings. We will continue to deliver the kinds of results our owners expect from us."
0,"Some analysts and traders were particularly impressed with a 13.7 percent drop in housing permits, to a seasonally adjusted 1.22 million annual rate. That level is the lowest since October 1982, when housing permits hit 1.14 million units."
0,"This was nearly three times the previous peacetime record budget deficit of $4,425,000,000 in the 1936 fiscal year."
0,"Quietly, without public announcement or even broad circulation within official channnels, the Troika, as it is known the Office of Management and Budget, Council on Economic Advisers and the Treasury Department was recently forced to revise their official inflation forecast of 7.5 percent for 1979. It is believed that the new projection is about 1 percentage point higher than the previous official estimate, but many of the President's advisers believe that even the new projection is too optimistic."
0,"For weeks the technicians have freely been predicting a corrective phase for the market before it could negotiate any further, pronounced advance. Nonetheless, as the week ended, brokers and traders were anxiously wondering how long the adjustment period would last"
1,"The Dow industrials vaulted past another milestone as stocks closed above 16000 for the first time, extending a record run fueled by optimism for a recovering global economy and continuing low interest rates.The 30-stock Dow Jones Industrial Average has now set 40 all-time highs in 2013 and is up 22% for the year. The index rose 109.17 points, or 0.7%, to a new high of 16009.99 on Thursday.The advance has been broad-based but strongest among those companies with consumer-focused businesses whose recent cost-cutting efforts are seen as giving them an edge on rivals.Airplane manufacturer Boeing Co. is up 76% this year, and apparel company Nike Inc., which was added to the index in September, is up 51%. Only two Dow components are down this year. Caterpillar Inc. and International Business Machines Corp. have declined 8.4% and 3.9%, respectively.Stocks' record run comes amid a steady U.S. economic recovery along with the extraordinary easy-money policies of the Federal Reserve. Many investors say the Fed's bond-buying actions are helping the economy by keeping interest rates low and making stocks look more attractive compared with bonds and other investments."
0,"We were very pleased with the bill, the overwhelming majority that supported it and the clear sign of what can happen when the Administration works with both sides of the aisle, said Gary Gensler, a Treasury Under Secretary. There is finally a real chance for meaningful reform."
1,"Only three times in the last two years has the 30-year Treasury bond moved into the 7.8 percent to 8 percent interest rate ""zone."" Usually, the bond encounters strong market resistance in moving below 8 percent.Why has it been difficult for the long bond to move down through 8 percent, and what will it take for long rates to fall to the low levels of 1987? The answers hinge on inflation and the recovery.We have to go back to the first quarter of 1987 to find yields at those low levels, prior to the three recent instances. At that time, the bond traded at 7.27 percent to 7.88 percent, with the lower yields occurring in January 1987. Then, as the economy began to improve and inflation began to rise, rates rose until Oct. 19, 1987, when the Dow Jones industrial average fell 508 points.Inflation is the first part of the answer. The consumer price index, a widely followed measure of inflation, rose a mere 1.1 percent from December 1985 to December 1986, helped by a 30.7 percent decline in energy costs. The CPI was up only 3.8 percent the previous year.As a result of two good inflation years back to back, interest rates began to trend lower in February 1986, touching briefly at 7.16 percent in July, and then ambulating between 7.16 percent and 7.77 percent before closing the year at 7.33 percent. They plateaued in the first quarter of 1987."
0,"For months, pessimistic bond markets and optimistic central bankers have been in a tug of war over where the world economy is headed. A renewed plunge in long-term interest rates world-wide suggests the pessimists are winning.Government bond yields in the U.S., the euro zone and Asia have all fallen sharply in recent weeks, fed by a diet of disappointing economic data, lackluster business investment and -- in a new development yesterday -- hopes that the Federal Reserve will soon take a break from raising interest rates.The decline in long-term interest rates mystifies central bankers -- even Fed Chairman Alan Greenspan. They see creeping inflation risks and a still-robust outlook for the global economy outside of Europe. And they're increasingly concerned that low long-term rates are also fueling an unsustainable surge in housing prices.Prices of 10-year Treasury bonds jumped yesterday and yields, which move in the opposite direction, tumbled to 3.89%, from 4% Tuesday. That's the lowest since March last year, before the first of the Fed's eight quarter-percentage-point interest-rate increases. The drop came after Richard Fisher, new president of the Federal Reserve Bank of Dallas, said that the Fed is in the ""eighth inning"" of raising rates, suggesting he believed an increase by the Fed later this month might be its last. Investors expect the Fed to boost its target for the federal-funds rate, charged on overnight loans between banks, to 3.25% from 3% at its meeting on June 29 to June 30.Mr. Fisher's comments are at odds with those of other Fed officials who have emphasized that interest rates are still too low to ensure low inflation. But his remarks reinforced a view of many bond traders and a few economists that economic growth in the U.S. is slowing and inflation is ebbing, both of which will lead the Fed to take a pause from raising rates."
0,"Worries about a drawn-out recession and the prospect of deflation gave Treasurys a boost, with the 30-year bond rocketing higher.Minutes from the Federal Reserve, which suggested further interest-rate cuts, added to the government-bond market's gains, as did the sharp falls in stocks. The Fed also downgraded both its growth and employment forecasts, signaling that weakness in the economy will persist into 2009. As investors sought safety in Treasurys, bond yields, which move inversely to prices, fell across the board.The benchmark 10-year Treasury note saw its yield fall to 3.390%, from 3.537% Tuesday, as the price rose 1 8/32 points, or $12.50 for every $1,000 invested, to 103 1/32. The 30-year bond surged 3 5/32 points, or $31.5625 for every $1,000 invested, to 109 4/32, to yield 3.972%, from 4.147% Tuesday. The two-year yield fell to 1.110%, the lowest since June 13, 2003.Worries about deflation sent the 10-year break-even rate, the yield spread between the 10-year Treasury inflation-protected securities and 10-year nominal Treasurys, to a low of 0.37 percentage point, the lowest level since the Treasury Department started to sell TIPS in 1997.The gap suggests investors expect an average annualized inflation of 0.37% over the next decade, adding to the shift over the past few months from inflation concerns to deflation worries."
0,"But Republican and Democratic analysts agreed that American voters, who already had a bad case of the economic jitters, were having their fears confirmed by the wave of sell orders on Wail Street that by the end of the day sent the Dow Jones average on a 508-point tumble."
1,"The Federal Reserve's controversial decision to buy long-term Treasury securities is a step Chairman Ben Bernanke has been contemplating for much of this decade in thinking about how to prevent a return of deflation and depression.He hopes Wednesday's move will push down long-term borrowing rates benchmarked to Treasury bonds, from car loans to mortgage debt to corporate bonds. But it could backfire and fuel fears that the Fed, by using its power to print money to help the government finance soaring budget deficits, is kindling inflation. Those fears could, paradoxically, send Treasury yields higher.The market's initial reaction was mostly positive. Treasury yields dropped sharply, as previous research conducted by Mr. Bernanke suggested would happen. The Bank of England's decision earlier this month to begin purchasing government debt provided comfort that the move would work. Yields on British gilts have declined by roughly half a percentage point after it decided to buy gilts.An explosion of federal borrowing had started to put upward pressure on Treasury yields, said Brian Sack, an economist at Macroeconomic Advisers LLC. ""Fed purchases could relieve some of that pressure and have a meaningful impact on yields.""But in a hint of potential worries among investors about the Fed flooding the economy with even more money, the dollar dropped against the euro and the yen. The euro landed at $1.34 in late trading, up from $1.30 the day before, the biggest one-day gain since its birth in 1999."
1,"WASHINGTON, Sept. 30 The Federal Reserve voted today to keep interest rates unchanged, again showing its willingness to tolerate strong growth as long as the economy displays no clear signs of incipient inflation."
0,"The number out of work last nonth was one million higher than a year earlier, when unemployment was close to a 25-year low."
0,"What's been pushing the stock market down in recent weeks? Of all the reasons market analysts offer for why investors are building their cash positions elsewhere, perhaps none is as pertinent as the fact that returns on Treasury bills and bonds remain greater than the average income from stock dividends."
0,"The fierce competition between college graduates and the poor for low-paying clerical jobs, reported Tuesday by the New York Board of Trade. A projected shortfall of $15-million in city tax revenues,which has prompted Mayor Beame to begin the painful process of cutting the size of civil service and the range of city services."
0,"But, at the same time, economists in and outside the Administration warned today that the end of the decline in gasoline prices and a continued rise in food prices assured comparatively sharp rises in the index over the next three or four months."
1,"There is scarcely an economist anywhere, now who does not believe that a proper amount of tax reduction, administered at the right time, can reverse a downward spiral. It is simply a matter of getting the recovery process going."
0,"He was just another dot-com sucker, they say, taken m by the new economy claptrap even as the boom in the United States headed inexorably toward a bust. Like those former stock-option millionaires who are now back home cadging room and board from Mom and Dad, they suggest, he could use a dose of humility."
1,"WASHINGTON. Feb. 7 Unemployment declined in January to 3.5 percent of the work force, its lowest proportion since November, 1953."
1,These increased borrowings Were offset only in part by net repayments of loans by retail stores. Rising seasonal sales enabled these borrowers to liquidate part of their inventory borrowings.
1,"For his part, the new Fed chairman, Paul A. Volcker, emphasized the commitment to continuing the new measures, the most important of which is firm restrictions on the growth in the money supply."
1,Department store sales in the nation in the week ended March 31 were 6 percent higher than In the comparable week last year. The Federal Reserve Board noted that the increase reflected in part the fact that Easter occurred a week earlier this year than. last.
1,"Federal Reserve Chairman Alan Greenspan said the economy has left its soft spot behind and that companies' pricing power is more evident, suggesting more interest-rate increases are to come.Mr. Greenspan also focused on new risks to the economic outlook, specifically high housing prices. In a report released yesterday, the Fed said the value of all U.S. housing climbed 15% in the first quarter from a year earlier, and mortgage debt rose 13%, both easily outstripping the 6% gain in after-tax income over the same period.""The soft readings on the economy observed in the early spring"" did not presage ""a more-serious slowdown,"" Mr. Greenspan told Congress's Joint Economic Committee. Though there have been periods of weakness during the expansion, they are ""backing and filling. . . . Instead of the economy going very smoothly forward it goes in little cycles. And hence, it's often misread as though we're about to tilt into a recession.""He said inflation was ""contained,"" but cited risks: slowing productivity growth, which makes it more costly for firms to boost sales, and ""evidence of increased pricing power.""The Fed has raised its target for the federal-funds rate, charged on overnight loans between banks, to 3% in eight quarter-point steps from 1% last June. Mr. Greenspan didn't address future rate moves, but quoted from the Fed's May 3 statement that interest rates would likely continue to rise at a ""measured"" pace. That has come to mean a quarter point per meeting. His commentary suggested that the Fed, contrary to recent speculation, probably will raise rates at least a few more times."
0,"Opponents of a major revision of the code include a variety of consumer groups, members of the academic world and bankruptcy judges. These opponents deny that the increase in bankruptcy filings results from the revised laws."
0,This dynamic may be so deeply embedded in the workings of the global economy that it could endure for many years to come: The costs of weaning the United States from its credit habit would ripple far and wide.
0,"Unemployment, which has Seen running a little over 5 percent, will climb sharply to almost 6 percent by the end of the year, the Business Council vas told at its regular spring neeting, as business recovers slowly from the sharp setback exprienced in the first three months of the year."
0,"WASHINGTON, April 28 President Reagan, declaring that he had recovered but that the economy had not, appealed to Congress tonight to approve his budget package of spending cuts and tax reductions as the only answer that we have left to inflation and unemployment."
0,"You might not think that February 1930 was the best time to start a magazine about business But then you are not Henry Luce. He was already the co-founder of one profitable magazine. Time, seven years earlier He believed, with President Herbert Hoover, that the stock market crash was one of those corrections that would right itself in a few months Business is, essentially, our civilization, Luce said, for it is the essential characteristic of our times Something that central deserved to be honored, and Luce figured that a stock market in peril would stir up interest in it, so he didn't let a little financial earthquake stop his plans for a new magazine. That magazine was not only a financial success but also a gift to American photography and photojournalism It was called Fortune"
0,"Middle ground was scarce at a District Commissioners' hearing yesterday on proposed liberalization of the city's unemployment compensation payments.Chief among the suggested amendments was one which would increase the current maximum payment from $30 to $46 a week.Enthusiastic backers argued that the present schedule is hopelessly inadequate and hasn't kept pace with the cost of living. Critics cited alleged abuses of the program, charging that the payments sometimes amount to no more than' free vacations for the lazy.The proposal would raise the present weekly maximum from the flat amount of $30 to a sum representing one-half the average weekly wage of all persons covered by the program. The average wage now is about $92.Jobless persons may collect for as long as 26 weeks in any 1-year period. The payments are financed by a tax on employers."
0,"Although city officials say the market is increasingly becoming ""an employee's market, there are still an estimated 5,300 Yonkers residents, or about 4 percent of the city's labor force, who are out of work, Mr. Zakian said. The unemployed include high school dropouts, the handicapped, disabled and older workers, and others considered hard to employ, he said."
0,"The once-dizzying rise in the value of privately owned Facebook Inc. has slowed, a sign the social network hasn't been immune to broader market volatility or the weakness in the global economy.Despite the cooling, Facebook next year still is expected to make one of the largest U.S. initial public offerings ever. For now, its stock is traded on secondary marketplaces where wealthy investors and institutions can purchase shares offered mostly by former employees.Facebook share prices surged 70% to $34 in March from December, as reported in auctions by SharesPost Inc., a trading platform for stocks of privately owned companies. The growth since has leveled off, with shares trading at $35 or below. Facebook's price has fallen 8% since July, to $32.10 in a SharesPost auction held last week, valuing the entire company at roughly $77 billion.Facebook isn't alone, or even the worst hit of its bretheren. Hot technology companies that have gone public in recent years also took hits in the market-wide downturn. The Standard & Poor's 500-stock index has dropped 16% from its April peak, during which time the Nasdaq Stock Market Internet index has slid 21%.Investors and analysts say the price of Facebook's stock, owned mostly by employees and outside investors, can't easily be pinned down because trades take place in a variety of venues, some of which don't disclose the prices. Also, valuations based on just a few buyers and sellers might not reflect how a company would be valued if millions of its shares were traded publicly."
0,"DETROIT -- U.S. auto makers, in a mood of caution, are planning to build fewer cars in this year's fourth quarter than in any last quarter since the recession-plagued final period of 1982.While a shift toward van and light-truck production accounts for some of the drop in car assembly, the factory schedules nonetheless indicate that the economy's ""soft landing"" hasn't yet erased fears of a slump in Detroit. ""The other side of a soft landing is a soft recovery,"" said Mary Ann Keller, an auto industry analyst with Furman Selz Mager Dietz & Birney in New York. ""We haven't created the pent-up demand,"" necessary for a sales boom, she added.The Big Three's cautious year-end production plans sharply contrast with the aggressive production schedules they set and mostly kept earlier this year, despite criticism by analysts that those schedules were unwarranted. Meanwhile, foreign-based U.S. auto makers are continuing their trend of boosting car production.The U.S. operations of Japanese auto makers continue to account for a growing portion of U.S. car production. Plants owned by foreign auto makers or operated as joint ventures with U.S. companies plan to build 312,609 cars in the fourth quarter, or 18.3% of the total, up from 205,875 cars, or 10.9% of the total a year ago.Overbuilding earlier in the year caused auto makers to trim their bulging inventories of vehicles by sponsoring aggressive sales promotions, including cash rebates to consumers. That helped reduce inventories but, analysts say, it also prompted consumers who were considering purchasing later in the year to do so before then. The effect will be fewer car and truck sales in the coming months. Consumers also will be slow to purchase the 1990 models because some of the models carry the sharpest price rises in recent years."
0,"also said he expected the gross national product to show an over-all decline for 1974. The G.N.P. dropped 7 percent in; the first quarter and dropped! 1.2 percent in the second quarter. Mr. Stein predicted that it would pick up in the second half, but not enough to erase the setback of the first half."
0,"Historically, the global balance sheet lias favored poor countries. But with the advent of globalized markets, capital began to move in the other direction, and the South now exports capital to the North, at a skyrocketing rate. According to the United Nations, in 2006 the net transfer of capital from poorer countries to rich ones was$784 billion,up from $229 billion in 2002, (In 1997, the balance was even.) Even the poorest countries, like those in sub-Saharan Africa, are now money exporters."
0,"A week of troubling economic data helped push fixed mortgage interest rates to a new low for the year, representing the seventh consecutive weekly decline, according to the latest survey from Freddie Mac.Surveys of national consumer confidence and manufacturing activity in the past month have suggested the economy may be slowing, said Freddie Mac Chief Economist Frank Nothaft. The S&P Case-Shiller National Home Price Index, meanwhile, showed first-quarter home prices fell by the steepest annual rate since the third quarter of 2009.""Fixed mortgage rates followed U.S. Treasury yields lower this week amid financial market concerns that the current lull in the economy is continuing,"" Mr. Nothaft said.The 30-year fixed-rate mortgage averaged 4.55% in the week ended Thursday, down from 4.60% the prior week and 4.79% a year earlier. Rates on 15-year fixed-rate mortgages fell to 3.74% from 3.78% the previous week and 4.20% a year earlier.Five-year Treasury-indexed hybrid adjustable-rate mortgages held steady from last week at 3.41%, but are down from 3.94% a year earlier. One-year Treasury-indexed ARM rates rose to 3.13% from 3.11% the prior week but are down from 3.95% a year earlier."
1,"But in contrast to the election-year budget that he presented at this time last year, which called for sharply increased spending on education, children's services and other programs, the Mayor is returning to the conservative fiscal stance that he took early in his first term, when he pushed through some of the largest spending cuts since the city's fiscal crisis of the 1970's."
1,"Wealthy individuals have always been louder than poor people in denouncing inflation, and higher-income groups have helped to make the Republican Party more anti-inflationist than the Democratic Party, with its larger constituency among labor, blacks and other lower-income groups."
0,"WASHINGTON - Wading deeply into fiscal policy is not normally the domain of the Federal Reserve, but several central bank officials have begun speaking out in forceful terms about the dangers of the expanding deficit."
0,"The Commerce Department estimated that the nation's gross domestic product grew at a 3.1 percent annual rate in the first quarter, substantially slower than the 3.S	percent growth of the final three months of 2001 and the slowest pace since the first quarter of 2003."
1,"Interest rates on highest quality corporate bonds rose to record levels yesterday, and attracted strong demand from investors yield 7.95 percent did not represent much advance by the battered market for fixed income securities in general."
0,"Stocks struggled to eke out gains, as weak economic data put the global rally on hold.The Dow Jones Industrial Average advanced 18.97 points, or 0.1%, to 13596.93, posting its third consecutive rise. The blue chips have climbed 4.2% over the past two weeks, as the Federal Reserve, European Central Bank and Bank of Japan have announced stimulus measures.The Standard & Poor's 500-stock index fell 0.79 point, or 0.05%, to 1460.26, and the Nasdaq Composite gave up 6.66 points, or 0.2%, to 3175.96.Stocks fell in early Thursday trading, as China posted weak economic data and U.S. jobless claims were higher than expected. But indexes reclaimed most of the lost ground. The Dow industrials turned positive after statements supporting recent U.S. central-bank action from three regional Fed bank presidents, a better-than-expected business activity reading from the Federal Reserve Bank of Philadelphia and a successful Spanish bond auction.In corporate news, Norfolk Southern slumped $6.58, or 9.1%, to $66.11, after the railroad company cut its third-quarter outlook."
1,"But 10 days later, when the government reported .unexpectedly small jumps in wholesale and consumer prices"
1,"It's a little like rewriting the Bible. Dow Jones & Company changed the make-up of the 30-stock Dow Jones industrial average to better reflect the economic importance of services and the entertainment industry. It added the Walt Disney Company, J.P. Morgan & Company and Caterpillar Inc. the most stocks changed since 1959 when four were replaced. It removed the Navistar International Corporation, the Primerica Corporation and the USX Corporation from the list. J.P. Morgan is the first bank to be included in the average. Even with the changes, the Dow still reflects industrial America. Most of stocks are in the manufacturing and resource sectors."
0,The bond market swung more definitely toward lower interest rates yesterday as a $200-million debenture issue announced by the Kennecott Copper Corporation another major financing in the current flood of new corporate issuesdid not knock prices down.
1,Wall Street appeared to be paying more attention to the new bulletins from Washington than to the generally favorable developments in the economy reflected in the good-looking earnings reports publicized by the wire services.
0,"It required a much smaller volume of business to bring the market out of its slump than produced the two days of sharp recession. Transactions on the Stock Exchange of 1,360,000 shares contrasted with Thursday's 1,730,000 shares. The changed complexion of the market was best illustrated by the fact that only 183 of the 1,123 issues traded during the day showed losses. Gains were registered by 701 stocks while 239 ended unchanged."
0,"A New York Times survey of the Boston, Pittsburgh, Midwest, Philadelphia-Baltimore-Washington and Pacific stock exchanges indicates that trading volume is holding up: that locally listed issues are holding their own and that there is little enthusiasm on these trading floors for the establishment of satellite facilities in the neighborhood by the New York Stock Exchange."
1,"Capitalism, n Formerly, a system in which money was invested in the future production of goods. Increasingly a system in which money is invested in the future of money.The most revealing aspect of last week's currency chaos is the entirely reasonable assumption by the media that nobody understood it. Primers and Q&A's festooned front-pages of papers that claim the nation's most sophisticated readership, not only to analyze the consequences of the strong German mark and determine their implications, but to explain-or try to-what in the world was happening.Today, men everywhere praise capitalism-at least those men surrounded by material goods. But last week's crisis suggests that, just as few people in the country seems to know much history, science or culture, the mechanisms of modern capitalism are widely misunderstood and that this is a field much dependent on faith: You put money in the bank, and after that, all is currency transubstantiation.And why not? Capital activity now threatens to attain the unknowable. ECUS, ERMs, shorts, leveraged bets, ""one-lots,"" ""lining up,"" ""front-running,"" hedges and futures seem less the language of business than the stuff of exchange eschatology. One account of the week's money mess actually included the language: ""The central bankers propose, the markets dispose."" No one tried to comfort the losers in last week's debacle by reminding them that the market works in mysterious ways, at least not in so many words.Cows, n. Friendly beasts with a suggestive set of associations: At once the symbol of wealth (when fattened), of false faith (when golden) and of bovine stupidity."
1,"11,987,000 people were unemployed and looking for work, an increase of 436,000. This resulting seasonally adjusted rate of 10.8 percent is the highest since 1940, when the average for the year was 14.6 percent."
1,"Futures prices of most basic farm and industrial commodities fell sharply yesterday as interest rates rose during the morning. Although the rates declined after lunch, a drop that shaved some of the declines in futures prices, the close found the grains, oilseeds, platinum and copper at life-of-contract lows."
1,"NEW YORK, May 20 Late-afternoon action failed to erase the stock market's early-morning advances today and prices closed slightly higher in listless trading.Advancing Big Board issues, which earlier led losers by a margin of more than seven-to-four, finished ahead 739 to 618 with the Dow Jones average of 30 industrial stocks gaining 3.37 points to 923.41. Earlier in the day, the Dow was up more than 6 points but fell when buying enthusiasm waned as the session progressed.Analysts said the upturn was an extension of Wednesday's modest rally, when investors began showing interest in some of the more heavily oversold issues. The Dow average had fallen some 17 points Monday and Tuesday.Investor morale also received something of a boost, analysts continued, from Federal Reserve Board Chairman Arthur F. Burns' statement that the United States would not raise interest rates at home to help ease the international monetary situation.Volume on the New York Stock Exchange totaled 13.34 million shares, up from 11.74 million on Wednesday."
0,"WASHINGTON -- The federal budget deficit narrowed to $24.7 billion in August from $43.65 billion a year earlier because of a fluke of the calendar, the Treasury said.Aug. 1 fell on a Saturday this year, so military pay, veterans benefits and supplemental Social Security benefits usually paid in August were made on July 31, shrinking the August deficit.For the first 11 months of fiscal 1992, which began Oct. 1, government receipts totaled $972.86 billion, up 3% from $944.92 billion the year before. Outlays through August totaled $1.268 trillion, up 5% from $1.208 trillion a year earlier.That produced a total deficit of $295.60 billion for the first 11 months of fiscal 1992, nearly 13% larger than $262.61 billion reported for those months in fiscal 1991. The deficit for all of fiscal 1991 was $269.49 billion.The August deficit compared with a revised deficit of $43.15 billion in July."
0,Why have income shares held up? Probably because one looks for tangibles during and after a blood bath and dividends and interest are about the most tangible thing in Wall Street today.
0,"Still, the sterling numbers from Goldman Sachs and Lehman mask a continuing slump in their investment banking and equities capital markets business that is likely to show up in the results of Morgan Stanley and Bear, Stearns, which report on Wednesday, and Merrill Lynch, which follows a month later. If the trend persists, 2005 may offer new challenges for Wall There is little evidence of a stronger economy showing up in investment banking for the Wall Street firms, said Richard Strauss, an analyst with Deutsche Bank. Firms Continue to rely on countercyclical businesses like bond trading."
1,"I'm looking for a reasonably robust recovery that will surprise people with its speed and magnitude, Mr Shepherdson said."
0,"In the last year, the number of unemployed on the desolate, starkly beautiful Navajo reservation here has nearly doubled, to more than 70 percent. According to some estimates, unemployment rates among Indians are generally running close to 40 percent, up 10 percentage points from a year ago, against a national average in November of 8.4 percent. In addition, the incidence of alcoholism, child abuse and other social problems has risen sharply."
1,"WASHINGTON, March 13 Reiterating his belief that the Government's Consumer Price Index overstates inflation, the chairman of the Federal Reserve called today for an Independent commission to set new cost-of-living adjustments for Income taxes and benefit programs like Social Security that are pegged to the index."
0,"The early rise in short-term interest rates, which was reversed by Federal Reserve moves to inject more liquidity into the banking- system shortly before noon, was reflected in the sensitive financial futures market."
1,"NEW YORK -- MasterCard Inc.'s second-quarter profit jumped 31%, beating analysts' expectations, as higher consumer spending in Latin America, Europe and Asia boosted the top line.Though sales of discretionary items in the U.S. have slumped in recent months, the company said spending in Europe hasn't been hurt by macroeconomic uncertainty, and its Asian-Pacific and Latin America businesses continue to expand by double digits on a percentage basis.Still, President and Chief Executive Ajay Banga said during a conference call on Tuesday that there could be ""some tempering"" in top-line growth in the second half of the year compared with the 9.7% revenue increase the company posted for the six months through June, citing an uneven pace of economic recovery, especially in the U.S., as well as tough comparisons to strong year-ago figures.Roll-offs of some debit-card portfolios will continue to damp processed-transaction results as well, though MasterCard expects the effects of those terminated contracts to wane after the third quarter.Shares of MasterCard fell $1.61, or 0.8%, to $200.91, in 4 p.m. New York Stock Exchange composite trading."
1,"Long-term interest rates continued to climb yesterday, following further indications of an economic revival. The signs came in the form of a Government report released before the markets opened that showed a pickup in non-farm employment in May."
0,"Of the 17 non-manufacturing classifications, six showed declines in 1971 profits. The most pronounced were the mining, wholesalers, restaurant and hotel end investment fund fields."
0,But the prospect of a Federal budget deficit amounting to an estimated $80-billion for fiscal 1975 and fiscal. 1976 has changed the borrowing parameters dramatically.
1,"Waypoint Real Estate Group LLC, a major investor in U.S. foreclosed homes, has secured a $65 million loan from Citigroup Inc. to help add to its portfolio of properties, according to people familiar with the matter.Bankers and investors said the debt-financing deal is a milestone for the burgeoning business of renting out houses that were previously in foreclosure.Waypoint, an Oakland, Calif., investment firm, is working with Citigroup on a bigger, longer-term financing deal that is expected to close in the coming weeks, the people said.Investors have spent billions of dollars in recent months snapping up foreclosed homes, betting they will profit from the rental income the properties produce.The strategy gained momentum earlier this year, after the Federal Reserve expressed support for the strategy as a way to clear the backlog of foreclosures that has slowed the U.S. housing market's recovery."
